"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","OfferCard > renders category","","2026-05-20","passed","2026-05-20","","src/components/cards/OfferCard.test.tsx","src/components/cards/OfferCard.test.tsx",""
"","6","SearchBar > clears search and navigates on clear click","","2026-05-20","passed","2026-05-20","","src/components/filters/SearchBar.test.tsx","src/components/filters/SearchBar.test.tsx",""
"","10","hnb scraper > returns an array of valid OfferInput objects (AC1, AC2)","","2026-05-20","passed","2026-05-20","","crawler/scrapers/hnb.test.ts","crawler/scrapers/hnb.test.ts",""
"","16","DateFilter > clears both date params when clear button is clicked","","2026-05-20","passed","2026-05-20","","src/components/filters/DateFilter.test.tsx","src/components/filters/DateFilter.test.tsx",""
"","84","fetch-cron-summary.js file output (AC1, AC2) > writes cron-summary.html to the dashboard directory","","2026-05-20","passed","2026-05-20","","scripts/fetch-cron-summary.test.ts","scripts/fetch-cron-summary.test.ts",""
"","54","OfferCardSkeleton > renders the skeleton container","","2026-05-20","passed","2026-05-20","","src/components/cards/OfferCardSkeleton.test.tsx","src/components/cards/OfferCardSkeleton.test.tsx",""
"","7","HeroSearch > typewriter uses static phrase when prefers-reduced-motion is set","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
"","6","GET /api/categories > AC1 — returns sorted categories with counts from non-expired offers","","2026-05-20","passed","2026-05-20","","src/app/api/categories/route.test.ts","src/app/api/categories/route.test.ts",""
"","0","composite setup action (AC1) > action.yml does not use actions/checkout as a step (checkout must precede local action call)","","2026-05-20","passed","2026-05-20","","src/lib/ci/workflow.test.ts","src/lib/ci/workflow.test.ts",""
"","22","HeroSearch > shows discount label badge on result items","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
"","24","crawler run pipeline > continues running other scrapers when one fails (AC6)","","2026-05-20","passed","2026-05-20","","crawler/run.test.ts","crawler/run.test.ts",""
"","9","combank scraper > returns an array of valid OfferInput objects (AC1, AC2)","","2026-05-20","passed","2026-05-20","","crawler/scrapers/combank.test.ts","crawler/scrapers/combank.test.ts",""
"","34","SearchDrawer > shows initialQuery in the input when drawer opens","","2026-05-20","passed","2026-05-20","","src/components/search/SearchDrawer.test.tsx","src/components/search/SearchDrawer.test.tsx",""
"","69","HeroSearch > renders the hero search container","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
"","2","useFilterPresets > preset name is capped at 32 characters (AC7)","","2026-05-20","passed","2026-05-20","","src/hooks/useFilterPresets.test.ts","src/hooks/useFilterPresets.test.ts",""
"","2","GET /api/offers > builds discountPercentage $gte filter for minDiscount","","2026-05-20","passed","2026-05-20","","src/app/api/offers/route.test.ts","src/app/api/offers/route.test.ts",""
"","10","DateFilter > shows 'From ...' label when only activeFrom is set","","2026-05-20","passed","2026-05-20","","src/components/filters/DateFilter.test.tsx","src/components/filters/DateFilter.test.tsx",""
"","0","extractMaxPercentage > returns undefined when no percentage","","2026-05-20","passed","2026-05-20","","crawler/utils/parseDiscount.test.ts","crawler/utils/parseDiscount.test.ts",""
"","6","useFilterPresets > 11th preset removes oldest (AC6)","","2026-05-20","passed","2026-05-20","","src/hooks/useFilterPresets.test.ts","src/hooks/useFilterPresets.test.ts",""
"","194","FilterDrawer > AC8 — 'All' category chip is always present regardless of API state","","2026-05-20","passed","2026-05-20","","src/components/filters/FilterDrawer.test.tsx","src/components/filters/FilterDrawer.test.tsx",""
"","13","middleware — rate limiting > returns 429 for /api/offers when rate limit is exceeded","","2026-05-20","passed","2026-05-20","","src/middleware.test.ts","src/middleware.test.ts",""
"","0","combank scraper > continues and skips a link when a detail page fetch fails","","2026-05-20","passed","2026-05-20","","crawler/scrapers/combank.test.ts","crawler/scrapers/combank.test.ts",""
"","0","buildHtmlTable > formats trigger time in UTC","","2026-05-20","passed","2026-05-20","","scripts/fetch-cron-summary.test.ts","scripts/fetch-cron-summary.test.ts",""
"","1","GET /api/offers > uses find() when q is an empty string","","2026-05-20","passed","2026-05-20","","src/app/api/offers/route.test.ts","src/app/api/offers/route.test.ts",""
"","0","parseDiscount > trims whitespace from the label","","2026-05-20","passed","2026-05-20","","crawler/utils/parseDiscount.test.ts","crawler/utils/parseDiscount.test.ts",""
"","5","OfferGrid > shows empty state when no offers","","2026-05-20","passed","2026-05-20","","src/components/cards/OfferGrid.test.tsx","src/components/cards/OfferGrid.test.tsx",""
"","1","GET /api/offers/[id] > returns 404 when offer is not found","","2026-05-20","passed","2026-05-20","","src/app/api/offers/[id]/route.test.ts","src/app/api/offers/[id]/route.test.ts",""
"","0","checkInpBudgets > passes when INP is exactly at the budget boundary (200 ms)","","2026-05-20","passed","2026-05-20","","scripts/lhci-user-flow.test.ts","scripts/lhci-user-flow.test.ts",""
"","3","useFilterPresets > localStorage unavailable — no crash (AC8)","","2026-05-20","passed","2026-05-20","","src/hooks/useFilterPresets.test.ts","src/hooks/useFilterPresets.test.ts",""
"","1","ntb scraper > Crawlee fallback path > returns [] when listing page is blocked in Crawlee path too","","2026-05-20","passed","2026-05-20","","crawler/scrapers/ntb.test.ts","crawler/scrapers/ntb.test.ts",""
"","7","boc scraper > returns [] when HTTP request fails without throwing","","2026-05-20","passed","2026-05-20","","crawler/scrapers/boc.test.ts","crawler/scrapers/boc.test.ts",""
"","6","OfferCardSkeleton > renders compact skeleton variant","","2026-05-20","passed","2026-05-20","","src/components/cards/OfferCardSkeleton.test.tsx","src/components/cards/OfferCardSkeleton.test.tsx",""
"","3","GET /api/offers/[id] > calls findById with the correct id","","2026-05-20","passed","2026-05-20","","src/app/api/offers/[id]/route.test.ts","src/app/api/offers/[id]/route.test.ts",""
"","20","HeroSearch > suggestions render when API returns results (query >= 2 chars)","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
"","213","FilterDrawer > AC3 — shows correct label text on dynamic category pills","","2026-05-20","passed","2026-05-20","","src/components/filters/FilterDrawer.test.tsx","src/components/filters/FilterDrawer.test.tsx",""
"","73","fetch-cron-summary.js file output (AC1, AC2) > exits with code 1 when GitHub API returns non-200 non-404 status","","2026-05-20","passed","2026-05-20","","scripts/fetch-cron-summary.test.ts","scripts/fetch-cron-summary.test.ts",""
"","0","resolveMerchantImage — Brandfetch fallback (AC2) > skips Brandfetch when BRANDFETCH_API_KEY is not set","","2026-05-20","passed","2026-05-20","","crawler/utils/logo.test.ts","crawler/utils/logo.test.ts",""
"","0","GET /api/categories > AC1 — returns correct human-readable labels for all known categories","","2026-05-20","passed","2026-05-20","","src/app/api/categories/route.test.ts","src/app/api/categories/route.test.ts",""
"","0","amex scraper (HTTP) > TC5: AmEx General Error page → returns [] without crashing","","2026-05-20","passed","2026-05-20","","crawler/scrapers/amex.test.ts","crawler/scrapers/amex.test.ts",""
"","2","peoples_bank scraper > deduplicates offers seen across multiple category pages","","2026-05-20","passed","2026-05-20","","crawler/scrapers/peoples_bank.test.ts","crawler/scrapers/peoples_bank.test.ts",""
"","1","GET /api/offers > removes isExpired filter when includeExpired=true","","2026-05-20","passed","2026-05-20","","src/app/api/offers/route.test.ts","src/app/api/offers/route.test.ts",""
"","0","GET /api/categories > returns empty data array when aggregate returns no results","","2026-05-20","passed","2026-05-20","","src/app/api/categories/route.test.ts","src/app/api/categories/route.test.ts",""
"","38","SearchBar > renders the search input","","2026-05-20","passed","2026-05-20","","src/components/filters/SearchBar.test.tsx","src/components/filters/SearchBar.test.tsx",""
"","14","boc scraper > parses merchant name and source URL from offer card","","2026-05-20","passed","2026-05-20","","crawler/scrapers/boc.test.ts","crawler/scrapers/boc.test.ts",""
"","2","GET /api/offers > builds combined overlap filter for activeFrom + activeTo","","2026-05-20","passed","2026-05-20","","src/app/api/offers/route.test.ts","src/app/api/offers/route.test.ts",""
"","0","ci.yml deploy job has no Atlas warmup health ping (AC3) > deploy job retains the ISR cache invalidation curl to /api/revalidate","","2026-05-20","passed","2026-05-20","","src/lib/ci/workflow.test.ts","src/lib/ci/workflow.test.ts",""
"","3","hnb scraper > skips offers that fail Zod validation (AC2)","","2026-05-20","passed","2026-05-20","","crawler/scrapers/hnb.test.ts","crawler/scrapers/hnb.test.ts",""
"","6","ScrollControls > both buttons have opacity-0 when grid is visible in viewport","","2026-05-20","passed","2026-05-20","","src/components/layout/ScrollControls.test.tsx","src/components/layout/ScrollControls.test.tsx",""
"","2","GET /api/offers > falls back to regex search when Atlas Search throws any error","","2026-05-20","passed","2026-05-20","","src/app/api/offers/route.test.ts","src/app/api/offers/route.test.ts",""
"","70","fetch-cron-summary.js file output (AC1, AC2) > does not exit 1 when a workflow returns 404 (not-github-actions path)","","2026-05-20","passed","2026-05-20","","scripts/fetch-cron-summary.test.ts","scripts/fetch-cron-summary.test.ts",""
"","0","combank scraper > returns empty array when listing page has no offer links","","2026-05-20","passed","2026-05-20","","crawler/scrapers/combank.test.ts","crawler/scrapers/combank.test.ts",""
"","0","Mobile Performance SLA — spec 018 > ci.yml — Lighthouse CI step (AC2) > artifact has 14-day retention (AC4)","","2026-05-20","passed","2026-05-20","","src/lib/mobile-performance-sla.test.ts","src/lib/mobile-performance-sla.test.ts",""
"","7","ThemeToggle > cycles from light → dark on click","","2026-05-20","passed","2026-05-20","","src/components/layout/ThemeToggle.test.tsx","src/components/layout/ThemeToggle.test.tsx",""
"","7","HeroSearch > clicking 'Expiring Soon' chip navigates with sort=expiringSoon","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
"","31","SavePresetPopover > does not call onSave when name is empty","","2026-05-20","passed","2026-05-20","","src/components/filters/SavePresetPopover.test.tsx","src/components/filters/SavePresetPopover.test.tsx",""
"","3","middleware — rate limiting > sets X-RateLimit-* headers on an allowed response","","2026-05-20","passed","2026-05-20","","src/middleware.test.ts","src/middleware.test.ts",""
"","2","peoples_bank scraper > classifies percentage discount correctly from discount-badge","","2026-05-20","passed","2026-05-20","","crawler/scrapers/peoples_bank.test.ts","crawler/scrapers/peoples_bank.test.ts",""
"","1","lhci-user-flow.js (spec 029 — AC5, AC6) > script file exists at scripts/lhci-user-flow.js","","2026-05-20","passed","2026-05-20","","scripts/lhci-user-flow.test.ts","scripts/lhci-user-flow.test.ts",""
"","2","sampath scraper > mixes valid and invalid offers, returning only valid ones","","2026-05-20","passed","2026-05-20","","crawler/scrapers/sampath.test.ts","crawler/scrapers/sampath.test.ts",""
"","80","FilterBar > shows no active-filter chips when no props are set","","2026-05-20","passed","2026-05-20","","src/components/filters/FilterBar.test.tsx","src/components/filters/FilterBar.test.tsx",""
"","12","OfferGrid > shows skeleton while loading","","2026-05-20","passed","2026-05-20","","src/components/cards/OfferGrid.test.tsx","src/components/cards/OfferGrid.test.tsx",""
"","19","PaginationControls > does not render when only one page","","2026-05-20","passed","2026-05-20","","src/components/layout/PaginationControls.test.tsx","src/components/layout/PaginationControls.test.tsx",""
"","59","SearchDrawer > renders the search drawer trigger button","","2026-05-20","passed","2026-05-20","","src/components/search/SearchDrawer.test.tsx","src/components/search/SearchDrawer.test.tsx",""
"","442","FilterDrawer > opens the filter drawer and shows filter-drawer testid","","2026-05-20","passed","2026-05-20","","src/components/filters/FilterDrawer.test.tsx","src/components/filters/FilterDrawer.test.tsx",""
"","0","ci.yml jobs reference composite setup action (AC2) > ci.yml has at least 5 references to the composite action (one per job)","","2026-05-20","passed","2026-05-20","","src/lib/ci/workflow.test.ts","src/lib/ci/workflow.test.ts",""
"","0","parseDiscount > classifies installment offers — 0% interest variants","","2026-05-20","passed","2026-05-20","","crawler/utils/parseDiscount.test.ts","crawler/utils/parseDiscount.test.ts",""
"","7","amex scraper (HTTP) > TC3: each returned offer has bank: amex_ntb","","2026-05-20","passed","2026-05-20","","crawler/scrapers/amex.test.ts","crawler/scrapers/amex.test.ts",""
"","8","HeroSearch > clicking clear button empties the input","","2026-05-20","passed","2026-05-20","","src/components/search/HeroSearch.test.tsx","src/components/search/HeroSearch.test.tsx",""
